it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Year of Manufacture,RTO,Engine,Max Power,Torque,Wheel Size,Seats,Mileage,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Value Configuration,Compression Ratio,Super Charger,BoreX Stroke,Length,Width,Height,Wheel Base,Kerb Weight,Front Tread,Rear Tread,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Turning Radius,Top Speed,Acceleration,City
0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Honda,Honda Jazz,2012,1354,X,₹ 2.61 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2012,Third Party insurance,Petrol,5 Seats,"70,000 Kms",First Owner,1198 cc,Manual,2012,DL4C,1199 CC,84bhp,114Nm,14,5,23.84 kmpl,Others,Revotron Engine,1199,84bhp@6000rpm,114Nm@3500rpm,3.0,4.0,MPFi,No,DOHC,10.8:1,No,77 X 85.8 mm,3746mm,1647mm,1535mm,2400mm,1012kg,1400mm,1420mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,14,5,242-litres,4.9 meters,150 kmph,14.3 Seconds,Delhi
0,Petrol,MUV,"65,202",Automatic,1,1st Owner,Maruti,Maruti Ertiga,2019,6700,ZXI AT Petrol,₹ 9.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2019,Third Party insurance,Petrol,7 Seats,"65,202 Kms",First Owner,1462 cc,Automatic,2019,HR26,1199 CC,88.7bhp,110Nm,16,5,17.5 kmpl,Silver,i-VTEC Petrol Engine,1199,88.7bhp@6000rpm,110Nm@4800rpm,4.0,4.0,MPFi,No,SOHC,,No,,3999mm,1734mm,1601mm,2555mm,1103kg,,,,,,,,,,5 Speed,FWD,5,Electric,Ventilated Disc,Drum,"Tubeless,Radial",16,5,363 Litres,5.3 metres,164.26 kmph,15.31 Seconds,Delhi
0,Petrol,MUV,"72,000",Manual,1,1st Owner,Maruti,Maruti Ertiga,2013,4060,VXI,₹ 4.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2013,Third Party insurance,Petrol,7 Seats,"72,000 Kms",First Owner,1373 cc,Manual,2013,DL8C,1197 CC,81.80bhp,113Nm,,5,21.21 kmpl,Grey,VTVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFi,No,DOHC,,No,73 x 72 mm,3840mm,1735mm,1530mm,2450mm,855-885,1530mm,1530mm,1315kg,,,,,,,5,FWD,5,Electric,Disc,Drum,Tubeless,,5,268,4.8 Meters,,12.71s,Delhi
0,Cng,Hatchback,"45,313",Manual,1,1st Owner,Maruti,Maruti Wagon R,2021,7583,CNG LXI,₹ 5.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2021,Not Available,CNG,5 Seats,"45,313 Kms",First Owner,998 cc,Manual,2021,UP14,796 CC,47.3bhp,69Nm,,5,22.74 kmpl,Grey,F8D Petrol Engine,796,47.3bhp@6000rpm,69Nm@3500rpm,3.0,4.0,MPFi,No,DOHC,,No,,3395mm,1490mm,1475mm,2360mm,720kg,1295mm,1290mm,1185kg,,,,,,,5 Speed,FWD,5,Power,Solid Disc,Drum,Tubeless Tyres,,5,177-litres,4.6 metres,140 kmph,19 Seconds,Delhi
0,Diesel,Sedan,"40,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2015,4700,C 220 CDI Avantgarde,₹ 25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"40,000 Kms",First Owner,2143 cc,Automatic,2015,,1497 CC,117.3bhp,145Nm,15,5,18 kmpl,Silver,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,SOHC,10.3:1,No,73.0 X 89.4 mm,4440mm,1695mm,1495mm,2600mm,1085kg,1480mm,1465mm,,,,,,,,5 Speed CVT,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,510-litres,5.3 metres,195 Kmph,10 Seconds,Delhi
0,Diesel,SUV,"1,20,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2014,3822,W6 2WD,₹ 6.64 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Diesel,7 Seats,"1,20,000 Kms",First Owner,2179 cc,Manual,2014,PB03,1248 CC,88.5bhp,200Nm,15,7,24.52 kmpl,Others,D13A SHVS Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,CRDI,Yes,DOHC,17.6:1,No,69.6 X 82 mm,4296mm,1695mm,1685mm,2740mm,1260kg,1480mm,1490mm,,,,,,,,5 Speed,FWD,7,Power,Ventilated Disc,Drum,"Tubeless, Radial",15,5,135-liters,5.2 metres,160 kmph,13.3 Seconds,Delhi
0,Petrol,Hatchback,"54,235",Manual,2,2nd Owner,Maruti,Maruti Ritz,2014,4141,VXi,₹ 2.84 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2014,Third Party,Petrol,5 Seats,"54,235 Kms",Second Owner,1197 cc,Manual,2014,DL02,1197 CC,78.9bhp,111.7Nm,13,5,20.36 kmpl,Silver,Kappa Petrol Engine,1197,78.9bhp@6000rpm,111.7Nm@4000rpm,4.0,4.0,MPFI,No,DOHC ,10.5:1 ,No,71 x 75.6 mm,3585mm,1595mm,1550mm,2380mm,930,1400mm,1385mm,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",13,4,,,,,Delhi
0,Petrol,Hatchback,"52,777",Automatic,1,1st Owner,Maruti,Maruti Ignis,2018,5938,1.2 AMT Alpha BSIV,₹ 5.20 Lakh,₹ 5.49 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2018,Zero Dep,Petrol,5 Seats,"52,777 Kms",First Owner,1197 cc,Automatic,2018,UP16,1396 CC,53.5,8.5,,5,17.2 kmpl,Brown,In-Line Engine,1396,"53.5@5,500 (PS@rpm)","8.5@2,500 (kgm@rpm)",4.0,2.0,MPFI,No,SOHC,22:01,No,75 x 79.5 mm,"3,690 mm","1,665 mm","1,485 mm","2,400 mm",995 kg,"1,400 mm","1,380 mm",,,,,,,,5 Speed,FWD,5,Manual,Ventilated Disc,Drum,"Tubeless,Radial",,4,217 litres,4.9 m,136 kmph,22.39 seconds,Delhi
0,Petrol,Hatchback,"26,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2018,5692,1.2 Magna Executive,₹ 5.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,Petrol,5 Seats,"26,000 Kms",First Owner,1197 cc,Manual,2018,DL9C,998 CC,67.04bhp,90Nm,,5,23.1 kmpl,Yellow,K10B Engine,998,67.04bhp@6000rpm,90Nm@3500rpm,3.0,4.0,MPFi,No,DOHC,11.0:1,No,73 X 82 mm,3715mm,1635mm,1565mm,2425mm,835kg,1420mm,1410mm,1250kg,,,,,,,5 Speed ,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,4.7 metres,150 Kmph,15.05 Seconds,Delhi
0,Petrol,Sedan,"77,937",Manual,1,1st Owner,Skoda,Skoda Rapid,2018,3124,1.6 MPI Active BSIV,₹ 6.55 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Third Party,Petrol,5 Seats,"77,937 Kms",First Owner,1598 cc,Manual,2018,HR51,2494 CC,100bhp,200Nm,15,8,12.99 kmpl,Gray,In-Line Engine,2494,100bhp@3600rpm,200Nm@1400-3400rpm,4.0,4.0,Common Rail,Yes,DOHC,,No,,4585mm,1760mm,1760mm,2750mm,1680kg,1510mm,1510mm,2300kg,,,,,,,5 Speed,FWD,8,Power,Ventilated Disc,Leading-Trailing Drum,"Tubeless,Radial",15,5,,5.4 metres,,,Delhi
0,Petrol,Sedan,"40,663",Manual,1,1st Owner,Tata,Tata Tigor,2021,7373,XZ Plus BSVI,₹ 6.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2021,Zero Dep,Petrol,5 Seats,"40,663 Kms",First Owner,1199 cc,Manual,2021,HR24,1396 CC,69bhp,140Nm,14,5,25 kmpl,Others,16V DOHC Common Rail CR4,1396,69bhp@4000rpm,140Nm@1800-3000rpm,4.0,4.0,MPFI,No,DOHC ,,No,,3988mm,1620mm,1540mm,2450mm,1105-1110kg,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",14,4,380-litre,5.0metres,,,Delhi
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2015,1542,Asta,₹ 3.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"40,000 Kms",First Owner,1197 cc,Manual,2015,DL8C,1199 CC,74bhp,110Nm,15,5,16.2 kmpl,Blue,MPI Petrol Engine,1199,74bhp@5400rpm,110Nm@3000-4300rpm,3.0,4.0,MPFI,No,DOHC,10.5:1,No,74.5 x 76.4,3971mm,1682mm,1469mm,2469mm,1044Kg,1460mm,1456mm,1500Kg,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,280-liters,4.97 metres,165 kmph,14.2 Seconds,Delhi
0,Petrol,Sedan,"1,15,500",Manual,1,1st Owner,Toyota,Toyota Etios,2011,2185,VX,₹ 2.17 Lakh,₹ 2.30 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2011,Comprehensive,Petrol,5 Seats,"1,15,500 Kms",First Owner,1496 cc,Manual,2011,HR26,1198 CC,86.7bhp,109Nm,14,5,18 kmpl,Others,i-VTEC Petrol Engine,1198,86.7bhp@6000rpm,109Nm@4500rpm,4.0,4.0,,No,SOHC,,No,,3990mm,1680mm,1505mm,2405mm,950kg,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",14,4,400-litres,4.5 metres,160 Kmph,15 Seconds,Delhi
0,Petrol,Sedan,"67,000",Automatic,1,1st Owner,Skoda,Skoda Superb,2015,3203,Elegance 1.8 TSI AT,₹ 9.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"67,000 Kms",First Owner,1798 cc,Automatic,2015,DL8C,1197 CC,83.1bhp,115Nm,16,5,21.4 kmpl,White,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3995mm,1745mm,1510mm,2520mm,890Kg,1505mm,1515mm,1340kg,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,339-litres,4.9 meters,180 Kmph,12.36 seconds,Delhi
0,Petrol,SUV,"16,312",Manual,1,1st Owner,Hyundai,Hyundai Creta,2016,8179,1.6 VTVT SX Plus,₹ 8.87 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2016,Third Party,Petrol,5 Seats,"16,312 Kms",First Owner,1591 cc,Manual,2016,DL10,1462 CC,101.64bhp,136.8Nm,17,5,20.58 kmpl,Others,1.5L K Series,1462,101.64bhp@6000rpm,136.8Nm@4400rpm,4.0,4.0,,,,,,,4365mm,1795,1645,2600,1190-1210,,,1670,,,,,,,6 Speed,2WD,5,Electric,Ventilated Disc,Solid Disc,"Radial, Tubeless",17,5,,5.4,,,Delhi
0,Petrol,Sedan,"60,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2016,4216,LXI Option,₹ 4.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Petrol,5 Seats,"60,000 Kms",Second Owner,1197 cc,Manual,2016,DL3C,998 CC,67bhp,90Nm,,5,20.51 kmpl,Silver,K10B Petrol Engine,998,67bhp@6000rpm,90Nm@3500rpm,3.0,4.0,,No,DOHC,,No,69 x 72 mm,3599mm,1495mm,1700mm,2400mm,895kg,1295mm,1290mm,1350kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,Tubeless Tyres,,5,180-liters,4.6 metres,152 kmph,18.6 Seconds,Delhi
0,Petrol,MUV,"90,000",Manual,1,1st Owner,Honda,Honda Mobilio,2014,1364,S i-VTEC,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Petrol,7 Seats,"90,000 Kms",First Owner,1497 cc,Manual,2014,DL03,1373 CC,91.1bhp,130Nm,15,5,19.12 kmpl,Silver,k14B VVT Engine,1373,91.1bhp@6000rpm,130Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,10.1:1,No,73 X 82mm,4490mm,1730mm,1485mm,2650mm,1010kg,1495mm,1505mm,1490kg,,,,,,,4 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",15,4,510-litres,5.4 metres,190 kmph,14 Seconds,Delhi
0,Cng,Hatchback,"67,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2018,6921,1.2 Kappa Magna CNG BSIV,₹ 4.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,CNG,5 Seats,"67,000 Kms",First Owner,1197 cc,Manual,2018,HR26,998 CC,65.71bhp,89Nm,,5,24.35 kmpl,Others,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,3655mm,1620mm,1675mm,2435,810-835,1430,1440,1340Kg,,,,,,,,,5,Power,Disc,Drum,"Tubeless, Radial",,5,341,4.7,,,Delhi
0,Petrol,Sedan,"80,000",Manual,2,2nd Owner,Maruti,Maruti Ciaz,2015,4004,VXi,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Petrol,5 Seats,"80,000 Kms",Second Owner,1373 cc,Manual,2015,,1248 CC,74bhp,190Nm,16,5,27.39 kmpl,Silver,DDiS Diesel Engine,1248,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,CRDi,Yes,DOHC,,No,,3995mm,1745mm,1510mm,2520mm,985kg,1505mm,1515mm,1430kg,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,339-litres,4.9 metres,170 Kmph,12.93 seconds,Delhi
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,1567,Era,₹ 1.37 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,5 Seats,"60,000 Kms",First Owner,1086 cc,Manual,2011,UP16,1248 CC,88.5bhp,200Nm,16,5,24.3 kmpl,Red,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,CRDi,Yes,DOHC,,No,69.6 X 82,3995mm,1790mm,1640mm,2500mm,1210kg,,,1680kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,5,328-litres,5.2 meters,172 kmph,12.36 Seconds,Delhi
0,Petrol,Sedan,"34,253",Automatic,1,1st Owner,Honda,Honda City,2015,1276,i VTEC CVT SV,₹ 5.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"34,253 Kms",First Owner,1497 cc,Automatic,2015,DL9C,1498 CC,78.9bhp,160Nm,,5,23.8 kmpl,Silver,i-DTEC Diesel Engine,1498,78.9bhp@3600rpm,160Nm@1750rpm,4.0,4.0,CRDi,Yes,DOHC,,No,,3995mm,1695mm,1501mm,2470mm,1039kg,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,420,4.9 metres,140 Kmph,11.27 Seconds,Delhi
0,Petrol,SUV,"27,000",Automatic,1,1st Owner,Kia,Kia Seltos,2019,7109,HTX IVT G,₹ 12.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2019,Comprehensive,Petrol,5 Seats,"27,000 Kms",First Owner,1497 cc,Automatic,2019,HR26,1248 CC,74bhp,190Nm,,5,26.59 kmpl,Silver,DDiS Diesel Engine,1248,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,CRDI,Yes,DOHC,17.6:1,No,69.6 X 82 mm,3995mm,1695mm,1555mm,2430mm,1055kg,1485mm,1495mm,1505kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,4,320-liters,4.8 metres,169 Kmph,13.8 Seconds,Delhi
0,Petrol,Hatchback,"64,000",Automatic,2,2nd Owner,Maruti,Maruti Celerio,2017,6048,VXI AMT BSIV,₹ 3.55 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2017,Comprehensive,Petrol,5 Seats,"64,000 Kms",Second Owner,998 cc,Automatic,2017,DL6C,1197 CC,81.86bhp,117nm,16,5,17.4 kmpl,White,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,117nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3985mm,1734mm,1505mm,2570mm,1054-1093 kg,1505mm,1503mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,5,285,5.2 metres,151.11 kmph,16.18 Seconds,Delhi
0,Petrol,Sedan,"67,827",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2015,1871,1.2 Kappa SX Option,₹ 3.86 Lakh,₹ 3.90 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2015,Third Party,Petrol,5 Seats,"67,827 Kms",First Owner,1197 cc,Manual,2015,DL12,998 CC,67.05bhp,90Nm,,5,23.95 kmpl,Grey,K Series Petrol Engine,998,67.05bhp@6000rpm,90Nm@3500rpm,3.0,4.0,MPFi,No,DOHC,,No,,3545mm,1515mm,1475mm,2360mm,779kg,1295mm,1290mm,1210kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,5,177,4.6 metres,145 Kmph,13.3 Seconds,Delhi
0,Petrol,Hatchback,"79,094",Manual,1,1st Owner,Maruti,Maruti Baleno,2018,3962,1.2 Delta,₹ 5.14 Lakh,₹ 5.29 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2018,Zero Dep,Petrol,5 Seats,"79,094 Kms",First Owner,1197 cc,Manual,2018,DL8C,1248 CC,73.9bhp,190Nm,14,5,19.3 kmpl,Silver,In-Line Engine,1248,73.9bhp@4000rpm,190Nm@2000rpm,4.0,4.0,CRDI,Yes,DOHC,17.6:1,No,69.6 x 82 mm,4160mm,1690mm,1530mm,2390mm,1090kg,1470mm,1480mm,,,,,,,,5 Speed,2 WD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",14,4,464 litres,4.7m,,,Delhi
0,Petrol,Sedan,"64,589",Manual,2,2nd Owner,Hyundai,Hyundai Verna,2012,1834,1.6 EX VTVT,₹ 3.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2012,Third Party,Petrol,5 Seats,"64,589 Kms",Second Owner,1591 cc,Manual,2012,DL12,998 CC,67.1bhp,90Nm,13,5,19 kmpl,Silver,K Series Petrol Engine,998,67.1bhp@6200rpm,90Nm@3500rpm,3.0,4.0,MPFI,No,,,No,,3600mm,1495mm,1595mm,2360mm,865kg,1295mm,1290mm,1275kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drums,"Tubeless,Radial",13,5,,4.6 metres,160km/hr,16.26 Seconds,Delhi
0,Petrol,Hatchback,"88,309",Manual,1,1st Owner,Hyundai,Hyundai i20 Active,2015,1665,1.2 SX,₹ 5.08 Lakh,₹ 5.23 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2015,Comprehensive,Petrol,5 Seats,"88,309 Kms",First Owner,1197 cc,Manual,2015,DL8C,999 CC,67bhp,91Nm,,5,23.01 kmpl,Silver,Petrol Engine,999,67bhp@5500rpm,91Nm@4250rpm,3.0,4.0,MPFi,No,DOHC,,No,,3679mm,1579mm,1478mm,2422mm,730,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,300,4.9 metres,155.8 kmph,13.90 Seconds,Delhi
0,Petrol,Hatchback,"66,688",Manual,2,2nd Owner,Maruti,Maruti Swift,2018,10407,ZXI Plus,₹ 5.67 Lakh,₹ 5.96 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2018,Comprehensive,Petrol,5 Seats,"66,688 Kms",Second Owner,1197 cc,Manual,2018,HR26,1186 CC,73.97bhp,190.24nm,,5,24 kmpl,Red,U2 CRDi  Diesel Engine,1186,73.97bhp@4000rpm,190.24nm@1750-2250rpm,3.0,4.0,CRDi,No,DOHC,,No,,3765mm,1660mm,1520mm,2425mm,1100,1479mm,1493mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,4.8 metres,151.63 Kmph,13.21 Seconds,Delhi
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2022,6778,Sigma,₹ 6.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",First Owner,1197 cc,Manual,2022,,1248 CC,74bhp,190Nm,15,5,22.9 kmpl,Grey,DDiS Diesel Engine,1248,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,CRDI,Yes,,17.6:1,No,69.6 X 82 mm,3850mm,1695mm,1530mm,2430mm,1080kg,1475mm,1485mm,1505kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",15,5,,4.8 metres,,,Delhi
0,Petrol,Sedan,"60,653",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2018,6555,Alpha Automatic BSIV,₹ 7.60 Lakh,₹ 7.80 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2018,Third Party,Petrol,5 Seats,"60,653 Kms",First Owner,1462 cc,Automatic,2018,DL8C,2755 CC,171.5bhp,360Nm,17,7,11.36 kmpl,Brown,1-GD FTV Engine,2755,171.5bhp@3400rpm,360Nm@1200-3400rpm,4.0,4.0,Direct Injection,Yes,DOHC,,No,3.62 X 4.08 mm,4735mm,1830mm,1795mm,2750mm,1880kg,1530mm,1530mm,2450kg,178mm,,,,,,6 Speed,RWD,7,Power,Disc,Drum,"Tubeless,Radial",17,5,,5.4 meters,,,Delhi
0,Diesel,MUV,"70,000",Automatic,1,1st Owner,Kia,Kia Carnival,2022,7341,Prestige,₹ 33.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Diesel,7 Seats,"70,000 Kms",First Owner,2199 cc,Automatic,2022,,1498 CC,88.8bhp,230Nm,15,5,20.14 kmpl,Others,TDI Diesel Engine,1498,88.8bhp@4200rpm,230Nm@1500-2500rpm,4.0,4.0,Direct Injection,Yes,DOHC,16.5:1,No,77 X 80.5 mm,3971mm,1682mm,1469mm,2469mm,1158kg,1460mm,1456mm,1620kg,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,280-liters,4.97 metres,163 Kmph,16.1 Seconds,Delhi
0,Petrol,Hatchback,"86,527",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2017,5604,1.2 Kappa Sportz BSIV,₹ 3.98 Lakh,₹ 4.42 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2017,Zero Dep,Petrol,5 Seats,"86,527 Kms",First Owner,1197 cc,Manual,2017,UP80,2393 CC,147.51bhp,360Nm,17,7,13.68 kmpl,White,2-GD FTV Engine,2393,147.51bhp@3400rpm,360Nm@1400-2600rpm,4.0,4.0,CRDi,Yes,DOHC,,No,3.62 X 4.08 mm,4735mm,1830mm,1795mm,2750mm,1895kg,1530mm,1530mm,2460kg,178mm,,,,,,6 Speed,RWD,7,Power,Disc,Drum,"Tubeless,Radial",17,5,,5.4,,,Delhi
0,Petrol,Sedan,"67,000",Manual,1,1st Owner,Honda,Honda Amaze,2017,6413,E Petrol BSIV,₹ 4.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2017,Comprehensive,Petrol,5 Seats,"67,000 Kms",First Owner,1199 cc,Manual,2017,UP32,1199 CC,88.7bhp,110Nm,16,5,17.5 kmpl,Silver,i-VTEC Petrol Engine,1199,88.7bhp@6000rpm,110Nm@4800rpm,4.0,4.0,MPFi,No,SOHC,,No,,3999mm,1734mm,1601mm,2555mm,1103kg,,,,,,,,,,5 Speed,FWD,5,Electric,Ventilated Disc,Drum,"Tubeless,Radial",16,5,363 Litres,5.3 metres,164.26 kmph,15.31 Seconds,Delhi
0,Petrol,Hatchback,"70,000",Manual,3,3rd Owner,Honda,Honda Jazz,2009,1348,Active,₹ 1.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Third Owner,1198 cc,Manual,2009,,1186 CC,73.97bhp,190.25nm,14,5,25.4 kmpl,Silver,1.2L U2 CRDi Diesel,1186,73.97bhp@4000rpm,190.25nm@1750-2250rpm,3.0,4.0,CRDI,Yes,DOHC,,No,,3995mm,1660mm,1520mm,2425mm,1140,1479mm,1493mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,14,4,407,4.7 metres,156 Kmph,,Delhi
