it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Seats,Wheel Size,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Alloy Wheel Size,City
0,Diesel,SUV,"31,344",Manual,1,1st Owner,Jeep,Jeep Compass,2021,8320,Model S Diesel BSVI,₹ 25.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2021,Comprehensive,Diesel,5 Seats,"31,344 Kms",KA05,First Owner,1956 cc,Manual,2021.0,17.1 kmpl,1956 CC,167.67bhp,350Nm,5,18,Black,2.0L Multijet Diesel,1956,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,,,Yes,,,,,,,4405mm,1818mm,1640mm,2636mm,,,1650,,,,,,,,6 Speed,4x2,5,Power,,Disc,Disc,,,"Tubeless, Radial",5,,18,Bangalore
0,Petrol,Sedan,"50,000",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2018,5785,1.2 VTVT SX,₹ 6.74 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"50,000 Kms",,First Owner,1197 cc,Manual,2018.0,20.14 kmpl,1197 CC,81.86bhp,113.75nm,5,14,Others,1.2L Kappa Dual VTVT Petrol,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3995mm,1660mm,1520mm,2425mm,1479mm,1493mm,1140,,,,,,,,5 Speed,FWD,5,Power,4.7 metres,Disc,Drum,172 Kmph,,Tubeless,4,407,14,Bangalore
0,Petrol,Hatchback,"12,434",Manual,1,1st Owner,Maruti,Maruti Wagon R,2015,4310,VXI BS IV,₹ 3.49 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2015,Comprehensive,Petrol,5 Seats,"12,434 Kms",WB38,First Owner,998 cc,Manual,2015.0,20.51 kmpl,998 CC,67.04bhp,90Nm,5,,Brown,K10B Petrol Engine,998,67.04bhp@6200rpm,90Nm@3500rpm,3.0,4.0,DOHC,,69 x 72 mm,,No,No,,,,,,3599mm,1495mm,1700mm,2400mm,1295mm,1290mm,885kg,1350kg,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Ventilated Disc,Drum,152 kmph,18.6 Seconds,Tubeless Tyres,5,180-liters,,Bangalore
0,Petrol,MUV,"60,000",Manual,2,2nd Owner,Maruti,Maruti Ertiga,2019,6701,ZXI Plus Petrol,₹ 10.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Petrol,7 Seats,"60,000 Kms",KA53,Second Owner,1462 cc,Manual,2019.0,19.34 kmpl,1462 CC,103bhp,138Nm,7,,Others,K15 Smart Hybrid,1462,103bhp@6000rpm,138Nm@4400rpm,4.0,4.0,DOHC,MPFI,74 X 85 mm,10.5:1,No,No,,,,,,4395 mm,1735 mm,1690 mm,2740 mm,1510 mm,1520 mm,1170 Kg,1730 Kg,,,,,,,5 Speed,2WD,7,Power,5.2 metres,Ventilated Disc,Drum,,,"Tubeless, Radial",5,209 litres,,Bangalore
0,Diesel,Sedan,"12,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2019,6598,Progressive C 220d,₹ 44.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2019,Comprehensive,Diesel,5 Seats,"12,000 Kms",KA51,First Owner,1950 cc,Automatic,2019.0,12.6 kmpl,1950 CC,194bhp,400Nm,5,17,White,In-Line Engine,1950,194bhp@3800rpm,400Nm@1600-2800rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,,,,,,4686mm,2020mm,1442mm,2840mm,1588mm,1588 mm,1655kg,2165 Kg,,,,,,,9 Speed,RWD,5,Power,5.61 metres,Disc,Disc,240 Kmph,6.9 Seconds,"Tubeless, Radial",4,480-litres,17,Bangalore
0,Petrol,Hatchback,"40,987",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2015,4310,VXI BS IV,₹ 4.06 Lakh,₹ 4.11 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2015,Comprehensive,Petrol,5 Seats,"40,987 Kms",KA53,Second Owner,998 cc,Manual,2015.0,20.51 kmpl,998 CC,67.04bhp,90Nm,5,,White,K10B Petrol Engine,998,67.04bhp@6200rpm,90Nm@3500rpm,3.0,4.0,DOHC,,69 x 72 mm,,No,No,,,,,,3599mm,1495mm,1700mm,2400mm,1295mm,1290mm,885kg,1350kg,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Ventilated Disc,Drum,152 kmph,18.6 Seconds,Tubeless Tyres,5,180-liters,,Bangalore
0,Petrol,Sedan,"18,157",Automatic,1,1st Owner,BMW,BMW 5 Series,2020,7582,530i Sport,₹ 49.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2020,Zero Dep,Petrol,5 Seats,"18,157 Kms",KA51,First Owner,1998 cc,Automatic,2020.0,15.56 kmpl,1998 CC,248.08bhp,350Nm,5,R18,Blue,TwinPower Turbo Inline 4 Cylinder Engine,1998,248.08bhp@5200rpm,350Nm@1450-4800rpm,4.0,4.0,,MPFi,,,Twin,No,,,,,,4936mm,2126mm,1466mm,2975mm,1605mm,1630mm,1675,,,,,,,,8-Speed Steptronic,RWD,5,Power,5.6,Ventilated Disc,Ventilated Disc,250kmph,6.1,"Tubeless,Runflat",4,520-litres,R18,Bangalore
0,Diesel,SUV,"1,20,000",Manual,3,3rd Owner,Toyota,Toyota Fortuner,2011,2263,3.0 Diesel,₹ 11 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Diesel,7 Seats,"1,20,000 Kms",KA47,Third Owner,2982 cc,Manual,2011.0,11.5 kmpl,2982 CC,171 PS ,343 Nm ,7,17,Others,4 Cylinders In-line,2982,171 PS @ 3600 rpm,343 Nm @ 1400-3400 rpm,4.0,4.0,DOHC,Common-Rail type,,,Yes,No,,,,,,4695 mm,1840 mm,1850 mm,2750 mm,1540 mm,1540 mm,1955 kg,2510 kg,,,,,,,5 Speed,4WD,7,Power,5.9 m,Ventilated Disc,Leading-Trailing Drum,176 Kmph,9.6 Seconds,"Tubeless,Radial",5,,17,Bangalore
0,Diesel,SUV,"40,000",Automatic,2,2nd Owner,Renault,Renault Duster,2020,7022,RXZ 110PS AMT BSIV,₹ 11 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Diesel,5 Seats,"40,000 Kms",KA51,Second Owner,1461 cc,Automatic,2020.0,19.87 kmpl,1461 CC,108.5bhp,245Nm,5,16,Others,,1461,108.5bhp@4000rpm,245Nm@1750rpm,4.0,4.0,DOHC,Common Rail Direct Injection (dCi),,,No,No,,,,,,4360,1822,1695,2673,1560,1567,1375,,205,,,,,,6-Speed,FWD,5,Power,5.2m,Disc,Drum,,,Radial,5,475,16,Bangalore
0,Petrol,Hatchback,"89,667",Manual,1,1st Owner,Hyundai,Hyundai i20,2016,1481,Sportz 1.2,₹ 5.94 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2016,Comprehensive,Petrol,5 Seats,"89,667 Kms",KA19,First Owner,1197 cc,Manual,2016.0,18.6 kmpl,1197 CC,81.83bhp,114.7Nm,5,,White,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1066kg,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,170 Kmph,13.2 Seconds,Tubeless,5,295-litres,,Bangalore
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2017,1610,Asta Option 1.4 CRDi,₹ 7.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",KA05,First Owner,1396 cc,Manual,2017.0,22.54 kmpl,1396 CC,88.73bhp,219.7Nm,5,16,Others,U2 CRDI Diesel Engine,1396,88.73bhp@4000rpm,219.7Nm@1500-2750rpm,4.0,4.0,DOHC,CRDI,,,Yes,No,,,,,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1515kg,,,,,,,,6 Speed,FWD,5,Power,5.2 metres,Disc,Drum,180 Kmph,11.9 Seconds,Tubeless,5,295-litres,16,Bangalore
0,Petrol,Hatchback,"56,997",Manual,1,1st Owner,Maruti,Maruti Baleno,2017,3969,1.2 Zeta,₹ 6.92 Lakh,₹ 6.99 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2017,Zero Dep,Petrol,5 Seats,"56,997 Kms",KA03,First Owner,1197 cc,Manual,2017.0,21.4 kmpl,1197 CC,83.1bhp,115Nm,5,16,Blue,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,880kg,1340kg,,,,,,,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,180 Kmph,12.36 seconds,"Tubeless,Radial",5,339-litres,16,Bangalore
0,Petrol,Sedan,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai Elantra,2013,1471,SX,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",KA41,First Owner,1797 cc,Manual,2013.0,16.3 kmpl,1797 CC,147.5bhp,177.5Nm,5,16,Others,Dual VTVT Petrol Engine,1797,147.5bhp@6500rpm,177.5Nm@4700rpm,4.0,4.0,DOHC,Multipoint Injection,81.0mm X 87.2mm,10.3:1,No,No,,,,,,4530mm,1775mm,1470mm,2700mm,1569mm,1582mm,1329kg,1640kg,,,,,,,6 Speed ,FWD,5,Power,5.3 metres,Disc,Disc,191km/hr,12.07 Seconds,"Tubeless,Radial",4,420-litres,16,Bangalore
0,Diesel,Sedan,"59,000",Automatic,1,1st Owner,Audi,Audi A6,2015,36,35 TDI,₹ 20.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Third Party insurance,Diesel,5 Seats,"59,000 Kms",HR26,First Owner,1968 cc,Automatic,2015.0,18.53 kmpl,1968 CC,187.74bhp,400Nm,5,18,White,In Line Diesel Engine,1968,187.74bhp@3800-4200rpm,400Nm@1750-3000rpm,4.0,4.0,DOHC,CRDI,,,Yes,No,,,,,,4933mm,1874mm,1455mm,2912mm,1627mm,1618mm,1735kg,2240kg,,,,,,,7 Speed,FWD,5,Power,5.95 metres,Ventilated Disc,Ventilated Disc,232 Kmph,8.4 Seconds,"Tubeless,Radial",4,530-litres,18,Bangalore
0,Petrol,Hatchback,"18,835",Manual,1,1st Owner,Maruti,Maruti Alto 800,2021,7277,VXI Plus BSVI,₹ 4.11 Lakh,₹ 4.20 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2021,Zero Dep,Petrol,5 Seats,"18,835 Kms",KA50,First Owner,796 cc,Manual,2021.0,22.05 kmpl,796 CC,47.33bhp,69Nm,5,,Silver,F8D Petrol Engine,796,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3445mm,1515mm,1475mm,2360mm,1295mm,1290mm,762kg,1185kg,,,,,,,5 Speed,,5,,4.6,Disc,Drum,,,Tubeless Tyres,5,,,Bangalore
0,Diesel,SUV,"1,20,000",Manual,2,2nd Owner,Mahindra,Mahindra Scorpio,2010,5716,SLE 7S BSIII,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Diesel,7 Seats,"1,20,000 Kms",KA19,Second Owner,2179 cc,Manual,2010.0,12.05 kmpl,2179 CC,120bhp,290Nm,7,16,Gray,mHawk CRDe Engine,2179,120bhp@4000rpm,290Nm@1800-2800rpm,4.0,4.0,,CRDI,,,Yes,No,,,,,,4430mm,1817mm,1975mm,2680mm,,,1990,2510kg,,,,,,,5 Speed,2 WD,7,Power,5.6 metres,Disc,Drum,,,"Tubeless,Radial",5,,16,Bangalore
0,Petrol,Hatchback,"40,000",Automatic,1,1st Owner,Mini,Mini 3 DOOR,2016,5176,Cooper S BSVI,₹ 36.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Comprehensive,Petrol,4 Seats,"40,000 Kms",KA51,First Owner,1998 cc,Automatic,2016.0,17.33 kmpl,1998 CC,189.08bhp,280Nm,4,16,White,Petrol Engine,1998,189.08bhp@4700-6000pm,280Nm@1250rpm,4.0,4.0,,MPFi,82 x 94.6 mm,11.0,Yes,No,,,,,,3850mm,1727mm,1414mm,2495mm,1501mm,1501mm,1250kg,1655kg,,,,,,,7 Speed,2WD,4,electric,5.4 metres,Disc,Disc,233 Kmph,6.7 Seconds,Runflat Tyres,3,211litres,16,Bangalore
0,Petrol,Hatchback,"60,932",Manual,1,1st Owner,Tata,Tata Tiago,2019,6969,XZ Plus,₹ 6.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2019,Comprehensive,Petrol,5 Seats,"60,932 Kms",KA03,First Owner,1199 cc,Manual,2019.0,23.84 kmpl,1199 CC,83.83bhp,114Nm,5,15,Red,Revotron Engine,1199,83.83bhp@6000rpm,114Nm@3500rpm,3.0,4.0,DOHC,MPFi,77 X 85.8 mm,10.8:1,No,No,,,,,,3746mm,1647mm,1535mm,2400mm,1400mm,1420mm,1012kg,,,,,,,,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,150 kmph,,Tubeless,5,242,15,Bangalore
0,Petrol,SUV,"33,539",Automatic,2,2nd Owner,Kia,Kia Seltos,2020,7122,GTX Plus DCT,₹ 16.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2020,Comprehensive,Petrol,5 Seats,"33,539 Kms",KA05,Second Owner,1353 cc,Automatic,2020.0,16.5 kmpl,1353 CC,138.08bhp,242nm,5,17,White,Smartstream G1.4,1353,138.08bhp@6000rpm,242nm@1500-3200rpm,4.0,4.0,,GDi,,,Yes,,,,,,,4315mm,1800mm,1645mm,2610mm,,,1535,,,,,,,,7-Speed DCT,FWD,5,Electric,,Disc,Disc,,,"Tubeless, Radial",5,433,17,Bangalore
0,Petrol,Hatchback,"66,837",Manual,2,2nd Owner,Tata,Tata Tiago,2018,2985,1.2 Revotron XZ WO Alloy,₹ 5.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2018,Comprehensive,Petrol,5 Seats,"66,837 Kms",KA05,Second Owner,1199 cc,Manual,2018.0,23.84 kmpl,1199 CC,84bhp,114Nm,5,,Brown,Revotron Engine,1199,84bhp@6000rpm,114Nm@3500rpm,3.0,4.0,DOHC,MPFi,77 X 85.8 mm,10.8:1,No,No,,,,,,3746mm,1647mm,1535mm,2400mm,1400mm,1420mm,1012kg,,,,,,,,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,150 kmph,14.3 Seconds,Tubeless,5,242-litres,,Bangalore
0,Diesel,Sedan,400,Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz E-Class,2022,7406,AMG E 350d BSVI,₹ 79.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2022,Third Party,Diesel,5 Seats,400 Kms,KA53,First Owner,2925 cc,Automatic,2022.0,,2925 CC,281.61bhp,600Nm,5,18,White,3.0 L in-line 6 cylinder engine,2925,281.61bhp@3400-4600rpm,600Nm@1200-3200rpm,6.0,4.0,,Direct Injection,,,Yes,,,,,,,5075mm,2065mm,1495mm,3079mm,1595mm,1597mm,1980,,,,,,,,9-Speed,,5,Electric,,Ventilated Disc,ventilated disc,250kmph,6.1 Seconds,,4,,18,Bangalore
0,Petrol,Hatchback,"60,000",Manual,2,2nd Owner,Maruti,Maruti Alto,2008,3903,LXi,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2008,Third Party insurance,Petrol,5 Seats,"60,000 Kms",,Second Owner,796 cc,Manual,2008.0,19.7 kmpl,796 CC,46.3bhp,62Nm,5,12,Others,In-Line Engine,796,46.3bhp@6200rpm,62Nm@3000rpm,3.0,4.0,SOHC,MPFI,68.5 x 72.0 mm,,No,No,,,,,,3495mm,1475mm,1460mm,2360mm,1295mm,1290mm,705kg,1140kg,,,,,,,5 Speed,FWD,5,Power,4.6m,Disc,Drum,137km/hr,17.7 seconds,"Tubeless,Radial",5,,12,Bangalore
0,Petrol,Hatchback,"44,285",Manual,1,1st Owner,Hyundai,Hyundai i20,2019,6808,Magna Plus BSIV,₹ 7.15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2019,Third Party insurance,Petrol,5 Seats,"44,285 Kms",KA09,First Owner,1197 cc,Manual,2019.0,18.6 kmpl,1197 CC,81.86bhp,117nm,5,,Grey,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,117nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3985mm,1734mm,1505mm,2570mm,,,1120,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,170 Kmph,13.2 Seconds,"Tubeless,Radial",5,285,,Bangalore
0,Diesel,SUV,"1,00,000",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz GL-Class,2014,4634,350 CDI Blue Efficiency,₹ 35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Diesel,7 Seats,"1,00,000 Kms",PY01,Second Owner,2987 cc,Automatic,2014.0,11.3 kmpl,2987 CC,254.8bhp,619Nm,7,19,Others,V-Type Diesel Engine,2987,254.8bhp@3600rpm,619Nm@1600-2400rpm,6.0,4.0,DOHC,CRDI,83 x 92 mm,17.7:1,Yes,No,,,,,,5120mm,2141mm,1850mm,3075mm,1655mm,1675mm,2535kg,,,,,,,,7 Speed,AWD,7,Power,6.2 metres,Disc,Disc,220 Kmph,7.9 Seconds,"Tubeless,Radial",5,680-litres,19,Bangalore
0,Diesel,SUV,"25,000",Automatic,1,1st Owner,Tata,Tata New Safari,2021,8311,XZA Plus 6 Str AT BSVI,₹ 22.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2021,Comprehensive,Diesel,6 Seats,"25,000 Kms",KA19,First Owner,1956 cc,Automatic,2021.0,14.08 kmpl,1956 CC,167.67bhp,350Nm,6,18,White,Kryotec 2.0 L Turbocharged Engine,1956,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,,,Yes,,,,,,,4661mm,1894mm,1786mm,2741mm,,,1825kg,,,,,,,,6-Speed,,6,Power,,Disc,Disc,,,"Tubeless, Radial",5,73,18,Bangalore
0,Petrol,Hatchback,"36,735",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2018,5607,1.2 Kappa Asta,₹ 6.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2019,Comprehensive,Petrol,5 Seats,"36,735 Kms",KA03,First Owner,1197 cc,Manual,2018.0,18.9 kmpl,1197 CC,81.86bhp,113.75nm,5,14,Blue,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1060,,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,165 Kmph,12.9 Seconds,Tubeless,5,256,14,Bangalore
0,Diesel,SUV,"79,000",Automatic,1,1st Owner,Audi,Audi Q7,2015,122,35 TDI Quattro Premium Plus,₹ 26.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2015,Comprehensive,Diesel,7 Seats,"79,000 Kms",KA51,First Owner,2967 cc,Automatic,2015.0,12.07 kmpl,2967 CC,241.4bhp,550Nm,7,18,White,V-Type Diesel Engine,2967,241.4bhp@3800-4400rpm,550Nm@1750-2750rpm,6.0,4.0,DOHC,CRDI,,,Yes,No,,,,,,5089mm,2177mm,1737mm,3002mm,1651mm,1681mm,2345kg,2995kg,,,,,,,8 Speed Tiptronic,AWD,7,Power,6.0 metres,Ventilated Disc,Ventilated Disc,215 Kmph,7.8 Seconds,"Tubeless,Radial",5,330-litres,18,Bangalore
0,Diesel,SUV,"1,20,000",Manual,2,2nd Owner,Mahindra,Mahindra Scorpio,2010,3700,SLE BSIII,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Diesel,8 Seats,"1,20,000 Kms",KA19,Second Owner,2179 cc,Manual,2010.0,12.05 kmpl,2179 CC,120bhp,290Nm,8,16,Gray,mHawk CRDe Engine,2179,120bhp@4000rpm,290Nm@1800-2800rpm,4.0,4.0,,CRDi,,,Yes,No,,,,,,4430mm,1817mm,1975mm,2680mm,,,1970,2510kg,,,,,,,5 Speed,FWD,8,Power,5.6 metres,Disc,Drum,,,"Tubeless,Radial",5,,16,Bangalore
0,Petrol,Hatchback,"10,000",Automatic,1,1st Owner,Renault,Renault KWID,2022,7433,1.0 RXT AMT Opt,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"10,000 Kms",KA50,First Owner,999 cc,Automatic,2022.0,22 kmpl,999 CC,67bhp,91Nm,5,,Others,Petrol Engine,999,67bhp@5500rpm,91Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,,,,,,3731mm,1579mm,1474mm,2422mm,,,750,,,,,,,,5 Speed,FWD,5,Electric,4.9 metres,Disc,Drum,,,"Tubeless,Radial",5,279,,Bangalore
0,Diesel,SUV,"53,645",Manual,1,1st Owner,Tata,Tata Nexon,2018,5996,1.5 Revotorq XM,₹ 8.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2018,Comprehensive,Diesel,5 Seats,"53,645 Kms",KA05,First Owner,1497 cc,Manual,2018.0,21.5 kmpl,1497 CC,108.5bhp,260Nm,5,,White,"Revotorq, 1.5L Turbocharged engine",1497,108.5bhp@3750rpm,260Nm@1500-2750rpm,4.0,4.0,DOHC,CDI,76x82.5,,Yes,No,,,,,,3994mm,1811mm,1607mm,2498mm,1540 mm,1530 mm,1305Kg,,209 mm,,,,,,6 Speed,FWD,5,Power,5.1m,Disc,Drum,154.19 kmph,13.25 Seconds,Tubeless Radial Tyres,5,350,,Bangalore
0,Petrol,Hatchback,"1,00,000",Manual,2,2nd Owner,Hyundai,Hyundai Getz,2006,1511,GLS,₹ 2.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2006,Third Party insurance,Petrol,5 Seats,"1,00,000 Kms",KA03,Second Owner,1341 cc,Manual,2006.0,15.3 kmpl,1341 CC,83 PS ,115 Nm ,5,13,Others,In-Line Engine,1341,83 PS @ 5500 rpm ,115 Nm @ 3200 rpm ,4.0,3.0,DOHC,PFI,71.5 x 81.5 mm,10:01,No,No,,,,,,3810mm,1665mm,1515mm,2455mm,1450mm,1440mm,1095kg,1500kg,,,,,,,5 Speed,,5,Power,5 m,Ventilated Disc,Drum,166 kmph,14.7 seconds,"Tubeless,Radial",5,,13,Bangalore
0,Petrol,Hatchback,"53,982",Automatic,1,1st Owner,Maruti,Maruti Celerio,2014,10358,VXI AMT,₹ 4.28 Lakh,₹ 4.36 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2014,Comprehensive,Petrol,5 Seats,"53,982 Kms",KA03,First Owner,998 cc,Automatic,2014.0,26.68 kmpl,998 CC,65.71bhp,89Nm,5,,Others,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3695mm,1655,1555,2435,1430,1440,815,1260,,,,,,,5-Speed,,5,Electric,,Ventilated Disc,Drum,,,"Tubeless, Radial",5,313,,Bangalore
0,Diesel,Sedan,"1,10,000",Manual,1,1st Owner,Skoda,Skoda Rapid,2014,3152,1.5 TDI Ambition With Alloy Wheel,₹ 6.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Diesel,5 Seats,"1,10,000 Kms",KA03,First Owner,1498 cc,Manual,2014.0,21.14 kmpl,1498 CC,103.52bhp,250Nm,5,15,Black,Diesel Engine,1498,103.52bhp@4400rpm,250Nm@1500-2500rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,,,,,,4386mm,1699mm,1466mm,2552mm,,,1206kg,1760kg,,,,,,,5 Speed,FWD,5,Power,5.3 metres,Disc,Drum,183 Kmph,11 Seconds,"Tubeless,Radial",4,460-litres,15,Bangalore
